     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       256,       131,         0,   0.929,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
        64,        42,         0,   0.608,pymatching,97b0f74a208ad01d6d9c5c95d74aafdbd07988c9bec93a41e6979f4967f49d5b,"{""d"":11,""k"":33,""p"":0.1}",
        64,        28,         0,   0.574,pymatching,97b0f74a208ad01d6d9c5c95d74aafdbd07988c9bec93a41e6979f4967f49d5b,"{""d"":11,""k"":33,""p"":0.1}",
       256,       132,         0,   0.860,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
       128,        58,         0,    1.12,pymatching,97b0f74a208ad01d6d9c5c95d74aafdbd07988c9bec93a41e6979f4967f49d5b,"{""d"":11,""k"":33,""p"":0.1}",
       384,       184,         0,    1.30,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
       128,        54,         0,    1.11,pymatching,97b0f74a208ad01d6d9c5c95d74aafdbd07988c9bec93a41e6979f4967f49d5b,"{""d"":11,""k"":33,""p"":0.1}",
       512,       268,         0,    1.71,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
       192,       108,         0,    1.74,pymatching,97b0f74a208ad01d6d9c5c95d74aafdbd07988c9bec93a41e6979f4967f49d5b,"{""d"":11,""k"":33,""p"":0.1}",
       768,       390,         0,    2.59,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
