     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1024,       111,         0,   0.085,pymatching,fc7b9b116e72c87dc2e41a1a621ff3500830bd9223d2ea76a6cccfab26c1fd62,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,       105,         0,   0.091,pymatching,fc7b9b116e72c87dc2e41a1a621ff3500830bd9223d2ea76a6cccfab26c1fd62,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,       130,         0,   0.090,pymatching,fc7b9b116e72c87dc2e41a1a621ff3500830bd9223d2ea76a6cccfab26c1fd62,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.09999999999999999}",
      2048,       238,         0,   0.185,pymatching,fc7b9b116e72c87dc2e41a1a621ff3500830bd9223d2ea76a6cccfab26c1fd62,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.09999999999999999}",
     27648,       358,         0,    5.55,pymatching,2d6024b5c6e41d40a931fed8a1995d00c01b517641942b5aafd3f5197a55f7bd,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.07196856730011517}",
      2048,       243,         0,   0.173,pymatching,fc7b9b116e72c87dc2e41a1a621ff3500830bd9223d2ea76a6cccfab26c1fd62,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.09999999999999999}",
       273,        20,         0,   0.051,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
      3072,       347,         0,   0.246,pymatching,fc7b9b116e72c87dc2e41a1a621ff3500830bd9223d2ea76a6cccfab26c1fd62,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,        69,         0,   0.182,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
     12288,        79,         0,    4.34,pymatching,c4bba0f6434f3460d2c22d1115019eaedc4456cde1a90ddaba6dd06cb4f67f57,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.07196856730011517}",
      1024,        74,         0,   0.177,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
      4096,       444,         0,   0.358,pymatching,fc7b9b116e72c87dc2e41a1a621ff3500830bd9223d2ea76a6cccfab26c1fd62,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,        82,         0,   0.177,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,        78,         0,   0.178,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,        83,         0,   0.188,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
      5120,       588,         0,   0.449,pymatching,fc7b9b116e72c87dc2e41a1a621ff3500830bd9223d2ea76a6cccfab26c1fd62,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,        80,         0,   0.175,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
