     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      3072,         8,         0,   0.017,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
      4096,        16,         0,   0.022,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
      5120,        16,         0,   0.028,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
      7168,        21,         0,   0.039,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
     10240,        33,         0,   0.056,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
    217088,         4,         0,    11.7,pymatching,9920e004e575880b3fae07266af382709b507952bf82c11a81257e9d507275b9,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.003727593720314938}",
     13312,        58,         0,   0.074,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
     19456,        77,         0,   0.108,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
    354304,         0,         0,    32.1,pymatching,1c4dfda5202ff0a261d8e430ccf9544f73af427107d8da4e8d99910b89769367,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.0026826957952797246}",
     27648,        97,         0,   0.149,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
     37888,       133,         0,   0.207,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
     53248,       179,         0,   0.290,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
     73728,       258,         0,   0.400,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
     65536,         0,         0,    6.01,pymatching,6897595d7a50b514efde5fa01256b7195367e594a0a0bc8b87afd7963a708ad1,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.003727593720314938}",
    102400,       376,         0,   0.558,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
    135168,       514,         0,   0.760,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
    201728,       739,         0,    1.10,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
    544768,        52,         0,    16.4,pymatching,9b83d8339810ca9855998fd12c91b0e32f78fb994f87026d5070a3fd16ff8393,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.003727593720314938}",
    116736,       477,         0,   0.636,pymatching,f344052b720372db44bdb6d51abd3b1b97867b4bd6c687d6d30a0325b13e188c,"{""d"":5,""k"":15,""p"":0.001,""p_bell"":0.005179474679231213}",
      1297,         2,         0,   0.021,pymatching,73e9b47e47ab3fde751c4285559e3cf8165b219126d4098a1d420268959f8c31,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.005179474679231213}",
      1024,         0,         0,   0.015,pymatching,73e9b47e47ab3fde751c4285559e3cf8165b219126d4098a1d420268959f8c31,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.005179474679231213}",
      2048,         4,         0,   0.030,pymatching,73e9b47e47ab3fde751c4285559e3cf8165b219126d4098a1d420268959f8c31,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.005179474679231213}",
      2048,         1,         0,   0.030,pymatching,73e9b47e47ab3fde751c4285559e3cf8165b219126d4098a1d420268959f8c31,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.005179474679231213}",
      3072,         2,         0,   0.041,pymatching,73e9b47e47ab3fde751c4285559e3cf8165b219126d4098a1d420268959f8c31,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.005179474679231213}",
      3072,         0,         0,   0.056,pymatching,73e9b47e47ab3fde751c4285559e3cf8165b219126d4098a1d420268959f8c31,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.005179474679231213}",
      6144,         3,         0,   0.090,pymatching,73e9b47e47ab3fde751c4285559e3cf8165b219126d4098a1d420268959f8c31,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.005179474679231213}",
      7168,         5,         0,   0.110,pymatching,73e9b47e47ab3fde751c4285559e3cf8165b219126d4098a1d420268959f8c31,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.005179474679231213}",
