     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       256,       142,         0,   0.349,pymatching,f348a1dc3e61291cf3d7af6d92137aef2aedeb2a6b8f64ec84deb7cb55b77f0e,"{""d"":9,""k"":27,""p"":0.1,""p_bell"":0.01}",
       128,        54,         0,   0.383,pymatching,2ae065712688212e8b2a7a124a36072f0ba0879396e12ab83d3965246095cd56,"{""d"":11,""k"":33,""p"":0.09,""p_bell"":0.01}",
      1024,       515,         0,   0.592,pymatching,8b9f6058626d977d94e487d41c4fd11f1417434b65c5bb20a3e7a84708a957fd,"{""d"":7,""k"":21,""p"":0.1,""p_bell"":0.01}",
       256,       120,         0,   0.369,pymatching,f348a1dc3e61291cf3d7af6d92137aef2aedeb2a6b8f64ec84deb7cb55b77f0e,"{""d"":9,""k"":27,""p"":0.1,""p_bell"":0.01}",
       128,        60,         0,   0.356,pymatching,2ae065712688212e8b2a7a124a36072f0ba0879396e12ab83d3965246095cd56,"{""d"":11,""k"":33,""p"":0.09,""p_bell"":0.01}",
       512,       246,         0,   0.717,pymatching,6f1aa014bf737df610e0175101ffee972d758d4a2f70e4d3adee0c14fb907206,"{""d"":9,""k"":27,""p"":0.09,""p_bell"":0.01}",
       256,       129,         0,   0.347,pymatching,f348a1dc3e61291cf3d7af6d92137aef2aedeb2a6b8f64ec84deb7cb55b77f0e,"{""d"":9,""k"":27,""p"":0.1,""p_bell"":0.01}",
      1024,       509,         0,   0.588,pymatching,8b9f6058626d977d94e487d41c4fd11f1417434b65c5bb20a3e7a84708a957fd,"{""d"":7,""k"":21,""p"":0.1,""p_bell"":0.01}",
       128,        64,         0,   0.393,pymatching,2ae065712688212e8b2a7a124a36072f0ba0879396e12ab83d3965246095cd56,"{""d"":11,""k"":33,""p"":0.09,""p_bell"":0.01}",
       256,       115,         0,   0.369,pymatching,f348a1dc3e61291cf3d7af6d92137aef2aedeb2a6b8f64ec84deb7cb55b77f0e,"{""d"":9,""k"":27,""p"":0.1,""p_bell"":0.01}",
       128,        71,         0,   0.350,pymatching,2ae065712688212e8b2a7a124a36072f0ba0879396e12ab83d3965246095cd56,"{""d"":11,""k"":33,""p"":0.09,""p_bell"":0.01}",
      1024,       518,         0,   0.591,pymatching,8b9f6058626d977d94e487d41c4fd11f1417434b65c5bb20a3e7a84708a957fd,"{""d"":7,""k"":21,""p"":0.1,""p_bell"":0.01}",
       256,       122,         0,   0.345,pymatching,f348a1dc3e61291cf3d7af6d92137aef2aedeb2a6b8f64ec84deb7cb55b77f0e,"{""d"":9,""k"":27,""p"":0.1,""p_bell"":0.01}",
